date,eur_ret,usd_ret,dxy_ret,spy_ret,ewj_ret,vix_ret,ma50_usd,ma100_usd,ma200_usd,rsi14_usd,rsi7_usd,bb_width,macd,macd_signal,macd_hist,usd_vs_ma50,usd_vs_ma200,volatility,ret_ma5,volume_chg,true_range,atr14,candle_body,candle_range,upper_shadow,lower_shadow,is_doji,is_bullish_engulfing,is_bearish_engulfing,is_hammer,is_shooting_star,is_inverted_hammer,weekday,us10,jp10,rate_diff,open,close,high,low,actual,prob_up,forecast,result,pnl_yen
2020-08-13,0.0025196609910665,0.0007765936543877,-0.0003963535473643,-0.001807728781413,-0.0012083549110996,-0.0007833920877398,106.85388,107.23688,108.13024,58.9952769428939,84.67365967366,3.12122353875594,-0.133049918509741,-0.320079040778905,0.187029122269164,0.10611999999999,-1.17024000000002,0.0048616305160807,0.0027406975425908,0.0,0.519999999999996,0.749714285714285,0.0979999999999989,0.519999999999996,0.0900000000000034,0.331999999999994,0,0,0,1,False,0,3,0.71,0.045,0.665,106.96,106.565,107.04,106.4,fall,0.03929118067026138,fall,win,39499.9999999996
2020-08-14,0.002014047558602,-0.0036929693343305,-0.0015860428231561,2.96885669328472e-05,-0.00017283097131,-0.0027440219521756,106.7935,107.22373,108.116915,64.6436132674666,74.858320453375,3.03698856382084,-0.0964065597077166,-0.275344544564667,0.17893798485695,-0.228500000000011,-1.55191500000001,0.0060057242058837,0.001310206455635,0.0,0.640000000000001,0.721,0.394999999999996,0.640000000000001,0.0800000000000125,0.164999999999992,0,0,0,0,False,0,4,0.71,0.045,0.665,106.583,106.031,106.654,105.91,fall,0.04523875564336777,fall,win,55199.99999999925
2020-08-17,0.0026856293493682,-0.0050110261342841,-0.0043685464654487,0.0031765823536398,0.0041486603284356,-0.0334119496855346,106.74352,107.20434,108.101775,60.5953693495041,60.9991603694376,2.83573628050411,-0.109197015806302,-0.242115038812994,0.132918023006692,-0.712519999999998,-2.070775,0.0070168158368778,0.0001606534881102,0.0,0.744,0.719142857142857,0.551999999999993,0.744,0.0709999999999979,0.121000000000009,0,0,0,0,False,0,0,0.69,0.045,0.645,106.032,105.348,106.052,105.25,fall,0.08046970516443253,fall,win,68399.99999999975
2020-08-18,0.0056179775280898,-0.0064415123878866,-0.005584363781412,0.0021603385516852,0.003442933379239,-0.0105734038226922,106.6941,107.18023,108.083655,53.7979639780737,40.2962962962962,2.78242256428649,-0.17245794846697,-0.228183620743789,0.0557256722768188,-1.34609999999999,-2.73565499999999,0.0076128640315906,-0.0021130194472301,0.0,0.802000000000007,0.739857142857143,0.683999999999998,0.802000000000007,0.0200000000000102,0.0979999999999989,0,0,0,0,False,0,1,0.67,0.045,0.625,105.337,105.973,106.152,105.07,rise,0.9550150632858276,rise,win,63599.99999999957
2020-08-19,-0.0073957434690475,0.0059327182291073,0.008022462896109,-0.0041637136782422,-0.005318236404186,0.0180846691327579,106.67516,107.16796,108.06966,61.4054250864737,50.3541730828457,2.54109552833901,-0.170198474643087,-0.216586591523649,0.046388116880562,-0.702159999999992,-2.09666,0.0102101478678532,-0.0016872391946012,0.0,1.08200000000001,0.77107142857143,0.635999999999996,1.08200000000001,0.179000000000002,0.26700000000001,0,0,0,0,False,0,2,0.68,0.045,0.635,105.976,105.741,106.217,105.71,fall,0.07746855169534683,fall,win,23499.99999999994
2020-08-20,0.0011813349084466,-0.0021892368810923,-0.0027855153203342,0.0031136019927051,-0.0036219385995169,-0.0109002825999192,106.65414,107.14413,108.05637,47.9991156312182,37.6394994927292,2.38527725409034,-0.184995770369184,-0.210268427292756,0.0252726569235716,-0.913139999999984,-2.31537,0.0047947343036287,-0.0022804053016972,0.0,0.507000000000005,0.670500000000001,0.234999999999999,0.507000000000005,0.241,0.0310000000000059,0,0,0,0,False,0,3,0.65,0.045,0.605,105.748,105.812,106.072,105.41,rise,0.9300934672355652,rise,win,6399.999999999295
2020-08-21,-0.0058322798145807,0.0006714519439006,0.0047885075818037,0.003547357218872,-0.0027696036004847,0.0053061224489795,106.62354,107.11772,108.04108,47.7449455676516,29.6988181471597,2.37045636288758,-0.18881706166033,-0.205978154166271,0.0171610925059403,-0.811539999999994,-2.22908000000001,0.0062563792386497,-0.001407521046051,0.0,0.662000000000006,0.651214285714288,0.0639999999999929,0.662000000000006,0.260000000000005,0.338000000000008,1,0,0,0,False,0,4,0.64,0.045,0.595,105.883,105.96,106.0,105.66,rise,0.9733423590660095,rise,win,7699.999999999818
2020-08-24,-0.0001865070618356,0.0013987071409669,0.0015885623510722,0.0101331448097089,0.0111091824336052,-0.0044660982541615,106.59434,107.0852,108.02756,52.1571298819255,31.3988095238094,2.32448165131541,-0.177852921655855,-0.200353107664188,0.0225001860083323,-0.634339999999995,-2.06756000000001,0.003208758021895,-0.0001255743910008,0.0,0.340000000000003,0.632642857142859,0.0769999999999981,0.340000000000003,0.0400000000000062,0.222999999999999,0,0,0,1,False,0,0,0.65,0.045,0.605,105.959,106.355,106.578,105.84,rise,0.989791750907898,rise,win,39600.00000000008
2020-08-25,0.0033153574820242,0.0037278218195546,-0.0035685963521015,0.0034993584509506,-0.0013733905579398,-0.0053017944535073,106.5741,107.06084,108.016605,58.155109094837,46.0937500000001,2.24111231779824,-0.135725998043711,-0.187427685740092,0.0517016876963816,-0.219099999999997,-1.66160499999999,0.0069390249635654,0.0019082924504874,0.0,0.738,0.643000000000002,0.396000000000001,0.738,0.222999999999999,0.119,0,0,0,0,False,0,1,0.69,0.045,0.645,106.36,105.87,106.556,105.8,fall,0.07974380999803543,fall,win,48999.99999999949
2020-08-26,0.0001943766004377,-0.0045601993324244,-0.0011937922801431,0.010025572474718,0.0027505587072373,0.0221402214022139,106.55052,107.03093,108.003695,53.6148177653854,46.949602122015904,2.05255250588348,-0.139863297230306,-0.177914808038135,0.0380515108078289,-0.680519999999987,-2.133695,0.0071408330971946,-0.0001902910618189,0.0,0.756,0.665571428571431,0.489999999999995,0.756,0.195999999999998,0.0700000000000073,0,0,1,0,False,0,2,0.69,0.045,0.645,105.885,106.61,106.701,105.56,rise,0.9713695049285889,rise,win,72499.99999999943
2020-08-27,-0.0015209125475285,0.0069897043543968,0.0011952191235058,0.0021866098915326,-0.0092576718669638,0.0316887284396309,106.54422,107.01229,107.993655,56.8383988139363,73.4050445103858,1.76194127387029,-0.0824795481915288,-0.158827756068814,0.076348207877285,0.0657799999999895,-1.383655,0.0107025607353905,0.0016454971852789,0.0,1.14099999999999,0.703714285714287,0.724999999999994,1.14099999999999,0.0909999999999939,0.325000000000003,0,0,0,0,False,0,3,0.74,0.045,0.695,106.611,105.326,106.947,105.17,fall,0.013638592325150967,fall,win,128500.00000000108
2020-08-28,0.0070914783786071,-0.012043898320983,-0.007958615200955,0.0064593919559038,0.0053642498702198,-0.0054432348367029,106.51354,106.98173,107.977185,45.2741593456528,40.3576751117734,1.8781998548271,-0.139008183010802,-0.154863841457211,0.0158556584464097,-1.18754,-2.65118500000001,0.0168714277576287,-0.0008975728676978,0.0,1.777,0.792642857142859,1.28500000000001,1.777,0.335999999999999,0.155999999999992,0,0,1,0,False,0,4,0.74,0.045,0.695,105.654,105.88,106.096,105.279,rise,0.9366881251335144,rise,win,22599.99999999991
2020-08-31,0.0030418123151384,0.0052598598636614,-0.0012033694344164,-0.003622568315363,-0.0013769363166953,0.0496481626270525,106.49306,106.9636,107.96192,45.5381368706663,51.8901278215936,1.88302532613957,-0.137519128433212,-0.151394898852412,0.0138757704191997,-0.613060000000004,-2.08192,0.0077162825840574,-0.0001253423231588,0.0,0.817000000000007,0.794357142857145,0.225999999999999,0.817000000000007,0.216000000000008,0.375,0,0,0,0,False,0,0,0.72,0.045,0.675,105.881,105.934,106.152,105.56,rise,0.9442151188850403,rise,win,5299.999999999727
2020-09-01,-0.0016754628466113,0.0005100113335852,0.002008032128514,0.0094185680341244,0.002757669769045,0.0156424581005585,106.48254,106.95113,107.946335,42.4956231099793,51.6666666666667,1.8700688532044,-0.130477628368894,-0.147211444755708,0.0167338163868142,-0.548540000000017,-2.01233500000001,0.0055883852209866,-0.0007689044203527,0.0,0.591999999999999,0.794142857142859,0.0529999999999972,0.591999999999999,0.218000000000004,0.320999999999998,1,0,0,0,False,0,1,0.68,0.015,0.665,105.933,106.2,106.302,105.811,rise,0.9638246297836304,rise,win,26699.999999999593
2020-09-02,-0.0054040446421079,0.0025109974134839,0.0036072144288577,0.0144639818491207,0.0099690615331728,0.0245691235790246,106.46556,106.93883,107.92968,44.1231054747913,53.1762837480149,1.82987938628673,-0.10225448582996,-0.138220052970558,0.0359655671405986,-0.265560000000008,-1.72968,0.004623352165725,0.0006453349288288,0.0,0.491,0.792071428571431,0.266999999999996,0.491,0.102000000000004,0.122,0,0,0,0,False,0,2,0.66,0.015,0.645,106.211,106.16,106.552,105.939,fall,0.02298807166516781,fall,win,5100.000000000193
2020-09-03,-0.0006412095236487,-0.000376647834275,0.0003993610223642,-0.0344143136706737,-0.0175289312457454,0.134931997136722,106.44552,106.92084,107.912915,46.6863033873343,47.1516213847501,1.75471867888893,-0.0821679270222119,-0.127009627780889,0.044841700758677,-0.285520000000005,-1.75291500000002,0.0057743029389601,-0.0008279355089055,0.0,0.613000000000014,0.79014285714286,0.0510000000000019,0.613000000000014,0.341000000000008,0.221000000000004,1,0,0,0,False,0,3,0.63,0.015,0.615,106.166,106.232,106.506,105.991,rise,0.977016031742096,rise,win,6600.00000000025
2020-09-04,-0.0005149852258336,0.0006782215523738,0.0015968063872255,-0.0081646834013723,0.0055430452104625,-0.0879848628192998,106.42586,106.90767,107.896675,51.7790759426446,56.0132890365447,1.74574639743213,-0.0597506182466531,-0.113557825874042,0.0538072076273887,-0.193860000000001,-1.664675,0.0048478801114541,0.0017164884657658,0.0,0.515000000000001,0.773785714285717,0.0660000000000025,0.515000000000001,0.274000000000001,0.174999999999997,0,0,0,0,False,0,4,0.72,0.015,0.705,106.267,106.3,106.386,106.09,rise,0.9338570237159729,rise,win,3300.000000000125
2020-09-07,-0.0019596415207494,0.0006401084419007,0.0,0.0,0.0,0.0,106.40066,106.89352,107.88289,59.4557012316249,43.3704020530368,1.74632876869103,-0.0360817795393586,-0.0980626166071052,0.0619808370677465,-0.100660000000005,-1.58289000000001,0.0027845719661335,0.0007925381814136,0.0,0.295999999999992,0.737642857142859,0.0330000000000012,0.295999999999992,0.0859999999999985,0.176999999999993,0,0,0,0,False,0,0,0.72,0.015,0.705,106.307,105.985,106.382,105.79,fall,0.03791303187608719,fall,win,32200.000000000273
2020-09-08,-0.0041470247213452,-0.0029633113828786,0.005181347150259,-0.0273228829144408,-0.0082687338501291,-0.0221300138312586,106.3614,106.87588,107.86964,50.1270110076207,74.0686632578524,1.72021319362327,-0.0422548343465507,-0.0869010601549943,0.0446462258084435,-0.37639999999999,-1.88464,0.0055856960890691,9.78736381209266e-05,0.0,0.591999999999999,0.702642857142858,0.322000000000003,0.591999999999999,0.0750000000000028,0.194999999999993,0,0,1,0,False,0,1,0.69,0.015,0.675,105.98,106.193,106.277,105.733,rise,0.9083962440490723,rise,win,21299.999999999385
2020-09-09,0.0034929079521019,0.0019625418691324,-0.0015860428231561,0.0197473065034063,0.0034740316136877,-0.0512729844413013,106.33628,106.85997,107.856315,54.8085106382978,65.2981427174975,1.56370349859401,-0.0300171441317331,-0.0755242769503421,0.0455071328186089,-0.14327999999999,-1.663315,0.0051227482037422,-1.18174707493424e-05,0.0,0.543999999999997,0.705285714285715,0.212999999999994,0.543999999999997,0.0840000000000031,0.247,0,0,0,0,False,0,2,0.71,0.015,0.695,106.193,106.1,106.303,105.89,fall,0.022660622373223305,fall,win,9300.000000000353
2020-09-10,0.0009993394197055,-0.0008757639392427,0.0019857029388403,-0.0173636657935784,0.0005193006750907,0.0111815132314573,106.30772,106.84513,107.843075,53.0495552731893,57.815442561205,1.32298474349278,-0.0275059379049196,-0.0659206091412576,0.0384146712363379,-0.207720000000009,-1.74307499999999,0.0038925541941564,-0.0001116406917428,0.0,0.412999999999997,0.6875,0.0930000000000035,0.412999999999997,0.109999999999999,0.209999999999994,0,0,0,0,False,0,3,0.68,0.015,0.665,106.142,106.14,106.266,106.02,fall,0.10309552401304245,fall,win,199.99999999953388
2020-09-11,0.00217435446208,0.0003770028275212,-0.0019817677368212,0.0005091497199677,0.0129757785467128,-0.059343899741983,106.28086,106.83169,107.831025,51.9505851755527,46.4114832535884,1.22920564847843,-0.0220341274662274,-0.0571433128062515,0.0351091853400241,-0.140859999999989,-1.69102500000001,0.0023176936122103,-0.0001718844367133,0.0,0.246000000000009,0.680785714285715,0.0019999999999953,0.246000000000009,0.124000000000009,0.120000000000005,1,0,0,0,False,0,4,0.67,0.015,0.655,106.098,105.7,106.166,105.496,fall,0.04108478128910065,fall,win,39799.999999999614
2020-09-14,0.0016631068862755,-0.0041454682494817,-0.0023828435266083,0.0131712865952223,0.0071733561058924,-0.0176332288401253,106.24752,106.81618,107.81664,42.9705945481863,31.3915857605181,1.2591642842267,-0.0525957104277523,-0.0562337923305517,0.0036380819027993,-0.547520000000006,-2.11663999999999,0.0063386944181646,-0.0011289997749899,0.0,0.670000000000002,0.675928571428572,0.397999999999996,0.670000000000002,0.0679999999999978,0.204000000000008,0,0,0,0,False,0,0,0.68,0.015,0.665,105.699,105.419,105.82,105.234,fall,0.06517751514911652,fall,win,28000.000000000113
2020-09-15,-0.0015170670037926,-0.0026584673604541,0.000796178343949,0.0050522956922532,0.0045785992877734,-0.0015955325089748,106.20494,106.80196,107.799745,44.9382716049382,21.8685121107267,1.22989601611749,-0.0983565436833373,-0.0646583426011088,-0.0336982010822285,-0.785940000000011,-2.38074500000001,0.0055587702406586,-0.001068030970505,0.0,0.585999999999999,0.663785714285715,0.280000000000001,0.585999999999999,0.120999999999995,0.185000000000002,0,0,0,0,False,0,1,0.68,0.015,0.665,105.414,104.942,105.432,104.746,fall,0.040702104568481445,fall,win,47200.000000000844
2020-09-16,-0.0026842238541404,-0.004524801032072,0.0011933174224344,-0.0039686039333275,0.0035449020931802,-0.0027966440271674,106.15818,106.78549,107.78173,30.1049618320612,13.376483279396,1.54930502583986,-0.171139458129332,-0.0859545657067534,-0.0851848924225784,-1.21618000000002,-2.83972999999999,0.0065369442168055,-0.0023654995507459,0.0,0.686000000000007,0.631285714285716,0.472000000000008,0.686000000000007,0.0180000000000006,0.195999999999998,0,0,0,0,False,0,2,0.69,0.015,0.675,104.947,104.748,105.173,104.451,fall,0.06334324181079865,fall,win,19899.999999999807
2020-09-17,0.0022851919561244,-0.0018486402012539,-0.0035756853396902,-0.0087952305058733,0.0011774600504625,-0.0228365384615384,106.1092,106.76181,107.75804,40.6834300451324,14.3104443162149,1.8780124319799,-0.241688585309191,-0.117101369627241,-0.12458721568195,-1.3612,-3.01003999999999,0.0068927330354756,-0.0025600748031481,0.0,0.722000000000008,0.555928571428574,0.198999999999998,0.722000000000008,0.225999999999999,0.297000000000011,0,0,0,0,False,0,3,0.69,0.015,0.675,104.751,104.532,104.873,104.214,fall,0.07322567701339722,fall,win,21900.00000000083
2020-09-18,-0.0002702200604618,-0.0020620918776492,0.0011961722488038,-0.0154537875178656,-0.0043682795698925,-0.0008200082000819,106.0616,106.73804,107.73365,25.6150506512303,2.29753015508362,2.23895430477731,-0.311438601358276,-0.155968815973448,-0.155469785384828,-1.5296,-3.20165000000002,0.0063042895955306,-0.0030478937441822,0.0,0.659000000000006,0.544642857142859,0.219000000000008,0.659000000000006,0.122,0.317999999999998,0,0,0,0,False,0,4,0.7,0.015,0.685,104.541,104.656,104.904,103.942,rise,0.9552236795425415,rise,win,11500.00000000091
2020-09-21,-0.0059126615423599,0.0011862396204034,0.0071684587813619,-0.0111295932254648,-0.0148498143773202,0.0324169060320065,106.00892,106.71767,107.70893,27.4523641496123,9.25507900677281,2.46702340140718,-0.352645154087796,-0.195304083596318,-0.157341070491478,-1.35292,-3.05292999999999,0.0091920195688732,-0.0019815521702052,0.0,0.962000000000003,0.571071428571431,0.115000000000009,0.962000000000003,0.24799999999999,0.599000000000004,0,0,0,0,False,0,0,0.68,0.015,0.665,104.65,104.921,105.077,104.353,rise,0.9791005849838257,rise,win,27100.00000000008
2020-09-22,-0.0053785368340555,0.0025321051826937,0.0035587188612099,0.0101844205890448,0.0030832476875642,0.0079491255961843,105.96214,106.70172,107.686015,27.4267560889519,19.4792188282427,2.51081111656967,-0.359771140937568,-0.228197495064568,-0.131573645873,-1.04114,-2.76501499999998,0.0069004298472184,-0.0009434376615756,0.0,0.724000000000004,0.587714285714288,0.271000000000001,0.724000000000004,0.155999999999992,0.297000000000011,0,0,0,0,False,0,1,0.68,0.015,0.665,104.921,105.34,105.497,104.848,rise,0.9288471341133118,rise,win,41899.999999999694
2020-09-23,-0.0040065950776118,0.0039934808093708,0.0055161544523246,-0.0231910384498941,0.0058060109289616,0.0528391167192429,105.93074,106.69474,107.664835,37.23536737235391,40.8906882591094,2.52395742726941,-0.327829721621157,-0.248123940375886,-0.0797057812452714,-0.590739999999997,-2.32483499999999,0.0061610024681982,0.0007602187067129,0.0,0.649000000000001,0.590285714285716,0.418999999999997,0.649000000000001,0.156999999999996,0.0730000000000075,0,0,0,0,False,0,2,0.68,0.015,0.665,105.328,105.395,105.531,105.145,rise,0.9676634669303894,rise,win,6699.999999999307
2020-09-24,0.0007891035097952,0.000522118853237,-0.0015673981191222,0.0026655095462435,-0.0039049235993208,-0.0191011235955055,105.89244,106.68579,107.644925,36.9014084507042,49.3142857142857,2.3705303958873,-0.294680977465887,-0.257435347793886,-0.0372456296720014,-0.497439999999997,-2.249925,0.0036624128279331,0.0012343705176112,0.0,0.38600000000001,0.581071428571431,0.066999999999993,0.38600000000001,0.13600000000001,0.183000000000007,0,0,0,0,False,0,3,0.67,0.015,0.655,105.392,105.559,105.7,105.2,rise,0.9174929857254028,rise,win,16700.00000000016
2020-09-25,-0.0032567706547823,0.0015560510460648,0.0027472527472527,0.0161669242658424,0.0015340037497868,-0.0248186330660558,105.86336,106.67456,107.62557,38.7420237010028,71.4683368128046,2.35654433885375,-0.252268930307594,-0.256402064296628,0.0041331339890339,-0.304360000000003,-2.06657000000001,0.0047366875396697,0.001957999102354,0.0,0.5,0.59564285714286,0.167000000000002,0.5,0.141000000000005,0.191999999999993,0,0,0,0,False,0,4,0.66,0.015,0.645,105.681,105.501,105.693,105.202,fall,0.06135650351643562,fall,win,17999.99999999926
2020-09-28,0.0027343078245915,-0.0005494557546016,-0.0031311154598826,0.016609375475314,0.0139550714771953,-0.0070477682067345,105.82848,106.65318,107.60609,42.0237310481214,78.9392774788624,2.34525250350447,-0.220792039453571,-0.249280059328016,0.0284880198744455,-0.327479999999994,-2.10509,0.0046539843224234,0.001610860027353,0.0,0.491,0.588428571428574,0.179999999999993,0.491,0.0120000000000004,0.299000000000007,0,0,0,0,False,0,0,0.67,0.015,0.655,105.504,105.64,105.734,105.287,rise,0.9171918034553528,rise,win,13599.999999999567
2020-09-29,0.0066199043029377,0.0013175230566534,-0.0047114252061247,-0.0054460037703102,-0.0008392077878482,-0.0165615141955835,105.8039,106.63709,107.58742,40.6745362563238,95.2614379084973,2.32441622324359,-0.182526190044257,-0.235929285471264,0.0534030954270073,-0.163899999999998,-1.94742000000001,0.0042313517606965,0.0013679436021449,0.0,0.446999999999989,0.581500000000003,0.135999999999996,0.446999999999989,0.093999999999994,0.216999999999999,0,0,0,0,False,0,1,0.66,0.015,0.645,105.638,105.426,105.804,105.332,fall,0.018387265503406525,fall,win,21200.00000000033
2020-09-30,-0.0014226083993524,-0.0020257478227943,0.0,0.0075819117248848,-0.0077271963715773,-0.0016038492381717,105.76922,106.62116,107.56765,39.0797148412185,79.2998477929988,2.25345488199639,-0.167536978227318,-0.222250824022475,0.054713845795157,-0.343220000000002,-2.14165,0.0044770739665737,0.0001640978757118,0.0,0.472000000000008,0.585714285714289,0.212000000000003,0.472000000000008,0.165999999999997,0.0940000000000083,0,0,0,0,False,0,2,0.69,0.015,0.675,105.426,105.532,105.73,105.35,rise,0.9096063375473022,rise,win,10599.999999999454
2020-10-01,0.001782926558781,0.0010054445772389,-0.001577909270217,0.0064200185135418,0.0001692906720839,0.004417670682731,105.74326,106.60408,107.547465,40.3553299492385,76.4502164502166,2.17773014613923,-0.145428199986384,-0.206886299215257,0.0614580992288729,-0.21126000000001,-2.01546499999999,0.0036008035477391,0.0002607630205122,0.0,0.38000000000001,0.595285714285718,0.105999999999995,0.38000000000001,0.198000000000008,0.0760000000000076,0,0,0,0,False,0,3,0.68,0.04,0.64,105.52,105.325,105.67,104.883,fall,0.09279245883226395,fall,win,19499.999999999316
2020-10-02,-0.0023162340758907,-0.0019614903536367,0.0023706045041486,-0.0094944220270592,-0.0049085985104942,0.0307876849260295,105.72732,106.58576,107.52704,43.5765673175745,49.204665959703,2.07421669677797,-0.142962026720866,-0.194101444716379,0.0511394179955124,-0.402320000000003,-2.20204,0.0074721101352955,-0.000442745259428,0.0,0.787000000000006,0.603642857142861,0.194999999999993,0.787000000000006,0.150000000000006,0.442000000000007,0,0,0,1,False,0,4,0.7,0.04,0.66,105.468,105.71,105.794,105.333,rise,0.9897835850715637,rise,win,24199.99999999902
2020-10-05,0.0055138272447935,0.0036553524804176,-0.0043358297201418,0.0177330457704289,0.0081646538526961,-0.0314197051978278,105.73512,106.56995,107.51124,54.8130995699636,62.372348782404,1.93747555772225,-0.108688392091523,-0.177018834191408,0.0683304420998848,-0.0251200000000153,-1.80124000000001,0.0043609876076057,0.0003982163875758,0.0,0.468999999999994,0.595285714285718,0.24199999999999,0.460999999999999,0.0840000000000031,0.135000000000005,0,0,0,0,False,0,0,0.78,0.04,0.74,105.715,105.615,105.785,105.438,fall,0.04027771204710007,fall,win,10000.000000000853
2020-10-06,-0.0041254265487327,-0.0008986850818276,0.0027711797307995,-0.0142159171179655,-0.0021933524548675,0.0140168201842211,105.74602,106.5478,107.495865,62.7413858386977,52.3255813953488,1.8768560946244,-0.0881755627711982,-0.159250179907366,0.0710746171361674,-0.131019999999992,-1.88086500000001,0.0032855181555649,-4.50252401204443e-05,0.0,0.346999999999994,0.571071428571431,0.100000000000009,0.346999999999994,0.0699999999999931,0.176999999999993,0,0,0,0,False,0,1,0.76,0.04,0.72,105.6,105.97,106.11,105.534,rise,0.9478439092636108,rise,win,37000.00000000045
2020-10-07,0.0026252983293555,0.0033612649718316,-0.0011843663639951,0.0174066222792821,0.0052417991207305,-0.0327804107424961,105.76622,106.53133,107.482375,71.80585296217,65.6229180546303,1.80884957913273,-0.0427803197108431,-0.135956207868061,0.093175888157218,0.203780000000009,-1.51237499999999,0.005435500613381,0.0010323773188047,0.0,0.575999999999993,0.560642857142858,0.370000000000005,0.575999999999993,0.140000000000001,0.0659999999999882,0,1,0,0,False,0,2,0.81,0.04,0.77,105.976,106.009,106.108,105.88,rise,0.8656362295150757,rise,win,3300.000000000125
2020-10-08,-0.0004590743700479,0.0003680286873643,-0.0003952569169961,0.0088625425519426,0.0003364171572749,-0.0400163331972232,105.792,106.51539,107.469715,78.1333333333337,63.1691648822272,1.7811759568898,-0.0036156099660189,-0.109488088287653,0.105872478321634,0.216999999999999,-1.46071499999999,0.0021507607844617,0.0009048941408298,0.0,0.228000000000009,0.529857142857144,0.0330000000000012,0.228000000000009,0.0990000000000037,0.0960000000000036,0,0,0,0,False,0,3,0.78,0.04,0.74,106.004,105.59,106.041,105.512,fall,0.06011117622256279,fall,win,41400.000000000146
2020-10-09,0.00583462330107,-0.0039524945995151,-0.0059311981020165,0.0089301297341324,-0.0001681520094164,-0.0518928115695449,105.78536,106.49529,107.457265,65.9931506849317,55.1058530510586,1.6531241236971,-0.0063143062062067,-0.0888533318713635,0.0825390256651567,-0.195359999999994,-1.867265,0.0050099441234965,0.0005066932916542,0.0,0.528999999999996,0.498928571428572,0.414000000000002,0.528999999999996,0.0369999999999919,0.0780000000000029,0,0,0,0,False,0,4,0.79,0.04,0.75,105.732,105.3,105.738,105.201,fall,0.029570957645773888,fall,win,43200.00000000022
2020-10-12,-0.0010147133434805,-0.0027464722038072,-0.0011933174224344,0.0160876459564652,0.0026908846283215,-0.0197397936294301,105.77106,106.47106,107.441925,56.434634974533,43.5195530726257,1.62569447506098,-0.0314906145857776,-0.0773807884142463,0.0458901738284687,-0.471059999999994,-2.141925,0.0050997150997151,-0.0007736716451907,0.0,0.537000000000006,0.48557142857143,0.432000000000002,0.537000000000006,0.0060000000000002,0.0990000000000037,0,0,0,0,False,0,0,0.79,0.04,0.75,105.303,105.478,105.629,105.227,rise,0.9561417102813721,rise,win,17499.999999999716
2020-10-13,-0.0059251735229387,0.0016904083570749,0.005973715651135,-0.0065261186618619,-0.0031868500503186,0.0137299771167046,105.76522,106.45087,107.427065,52.5517751479289,54.3441226575807,1.62845873529534,-0.0366573449163922,-0.0692360997146755,0.0325787547982832,-0.287219999999991,-1.949065,0.0038112212973321,-0.0002558529574102,0.0,0.402000000000001,0.467928571428573,0.174999999999997,0.402000000000001,0.15100000000001,0.0759999999999934,0,0,0,0,False,0,1,0.74,0.04,0.7,105.477,105.098,105.516,105.0,fall,0.08667542785406113,fall,win,37900.00000000049
2020-10-14,0.0002554495912806,-0.0036026469974781,-0.0023752969121141,-0.0062833804586867,0.0015143866733973,-0.0103837471783294,105.75518,106.42425,107.407195,45.0973918785078,32.5740318906608,1.60052090202623,-0.070600995803133,-0.069509078932367,-0.001091916870766,-0.657179999999983,-2.30919500000002,0.0049097033245162,-0.0016486353512721,0.0,0.516000000000005,0.477214285714287,0.379000000000005,0.516000000000005,0.0390000000000014,0.0979999999999989,0,0,0,0,False,0,2,0.73,0.04,0.69,105.103,105.41,105.494,105.063,rise,0.9169918298721313,rise,win,30700.000000000215
2020-10-15,-0.0032348684770579,0.002968657824126,0.0047619047619048,-0.0012358807806168,-0.0084005376344086,0.0086678832116787,105.75324,106.40158,107.38686,47.655020459553,44.8048656867715,1.49058082636554,-0.0715015656340227,-0.0699075762726982,-0.0015939893613245,-0.343240000000009,-1.97686,0.0040887961293994,-0.0011285095239198,0.0,0.430999999999997,0.472285714285715,0.307000000000002,0.430999999999997,0.0840000000000031,0.039999999999992,0,0,0,0,False,0,3,0.74,0.04,0.7,105.41,105.394,105.442,105.16,fall,0.014496180228888988,fall,win,1599.9999999991132
2020-10-16,0.0005807498505423,-0.0001517882553836,-0.0011848341232227,-0.0006043165467625,-0.0020332090816673,0.0072365445499773,105.74368,106.37769,107.36648,48.2934609250399,32.374541003672,1.24723895483399,-0.0726686609073965,-0.0704597931996378,-0.0022088677077586,-0.349679999999978,-1.97248,0.0026756741370476,-0.0003683682550935,0.0,0.281999999999997,0.457357142857143,0.0159999999999911,0.281999999999997,0.0319999999999964,0.234000000000009,1,0,0,0,False,0,4,0.76,0.04,0.72,105.372,105.423,105.502,105.249,rise,0.9936302304267883,rise,win,5100.000000000193
2020-10-19,0.0043360248553235,0.0002751579786325,-0.0031633056544087,-0.015203432290017,0.0011884550084889,0.0435563538392455,105.73314,106.35638,107.343935,46.4132231404958,31.9581280788176,1.00449817789942,-0.0704415285898676,-0.0704561402776838,1.46116878161906e-05,-0.310140000000004,-1.920935,0.0023998558189389,0.0002359577813943,0.0,0.253,0.443500000000001,0.0510000000000019,0.253,0.0789999999999935,0.123000000000005,0,1,0,0,False,0,0,0.78,0.04,0.74,105.424,105.46,105.748,105.38,rise,0.9807553291320801,rise,win,3599.9999999987153
